m,lam,f,Jstar,Jsize,mu,vpi,parity
14,6|5|4|3|3|2|2|1|1|1,22896629683200,5,1,15,15,1
14,6|5|4|3|3|2|1|1|1|1|1,15073827493725,0,1,0,0,0
14,6|5|4|3|3|1|1|1|1|1|1|1,5079588433920,5|7,2,19,20,1
14,6|5|4|3|2|2|2|2|2,6168071669760,5,1,17,17,1
14,6|5|4|3|2|2|2|2|1|1,14392167229440,5,1,17,17,1
14,6|5|4|3|2|2|2|1|1|1|1,14318737804800,5,1,13,13,1
14,6|5|4|3|2|2|1|1|1|1|1|1,8889279759360,5,1,15,15,1
14,6|5|4|3|2|1|1|1|1|1|1|1|1,3500135907840,5,1,13,13,1
14,6|5|4|3|1|1|1|1|1|1|1|1|1|1,735203589120,5,1,15,15,1
14,6|5|4|2|2|2|2|2|2|1,3522558412800,5,1,17,17,1
14,6|5|4|2|2|2|2|2|1|1|1,5024609164575,0,1,0,0,0
14,6|5|4|2|2|2|2|1|1|1|1|1,4232990361600,5,1,17,17,1
14,6|5|4|2|2|2|1|1|1|1|1|1|1,2436174140400,0|2|4|6,4,8,15,0
14,6|5|4|2|2|1|1|1|1|1|1|1|1|1,965418854400,5,1,17,17,1
14,6|5|4|2|1|1|1|1|1|1|1|1|1|1|1,245959889175,0,1,0,0,0
14,6|5|4|1|1|1|1|1|1|1|1|1|1|1|1|1,31826995200,5,1,17,17,1
14,6|5|3|3|3|3|3|2,2276885831220,0,1,4,4,0
14,6|5|3|3|3|3|3|1|1,3654261210600,0|2,2,6,10,0
14,6|5|3|3|3|3|2|2|1,6836202945000,0,1,6,6,0
14,6|5|3|3|3|3|2|1|1|1,7995648460800,5,1,17,17,1
14,6|5|3|3|3|3|1|1|1|1|1,4111043861925,0,1,0,0,0
14,6|5|3|3|3|2|2|2|2,3764692181250,0,1,2,2,0
14,6|5|3|3|3|2|2|2|1|1,8657788098960,0|4,2,8,10,0
14,6|5|3|3|3|2|2|1|1|1|1,8305139115000,0|4,2,6,8,0
14,6|5|3|3|3|2|1|1|1|1|1|1,4739791746690,0,1,2,2,0
14,6|5|3|3|3|1|1|1|1|1|1|1|1,1464046959375,0,1,0,0,0
14,6|5|3|3|2|2|2|2|2|1,4270203463680,5,1,17,17,1
14,6|5|3|3|2|2|2|2|1|1|1,6040717511400,0|4,2,6,8,0
14,6|5|3|3|2|2|2|1|1|1|1|1,5002624972800,5,1,17,17,1
14,6|5|3|3|2|2|1|1|1|1|1|1|1,2782860460380,0|2,2,4,9,0
14,6|5|3|3|2|1|1|1|1|1|1|1|1|1,1023010560000,5,1,17,17,1
14,6|5|3|3|1|1|1|1|1|1|1|1|1|1|1,208814926320,0|4,2,8,10,0
14,6|5|3|2|2|2|2|2|2|2,883447765200,0|2,2,8,13,0
14,6|5|3|2|2|2|2|2|2|1|1,2156141885625,0,1,0,0,0
14,6|5|3|2|2|2|2|2|1|1|1|1,2364521959800,0,1,6,6,0
14,6|5|3|2|2|2|2|1|1|1|1|1|1,1739110327500,0|2,2,4,8,0
14,6|5|3|2|2|2|1|1|1|1|1|1|1|1,916393678200,0|2,2,6,10,0
14,6|5|3|2|2|1|1|1|1|1|1|1|1|1|1,343563019800,0,1,6,6,0
14,6|5|3|2|1|1|1|1|1|1|1|1|1|1|1|1,85861400625,0,1,0,0,0
14,6|5|3|1|1|1|1|1|1|1|1|1|1|1|1|1|1,11596057200,0|2,2,8,13,0
14,6|5|2|2|2|2|2|2|2|2|1,307629132525,0,1,0,0,0
14,6|5|2|2|2|2|2|2|2|1|1|1,461780766720,5|7,2,19,20,1
14,6|5|2|2|2|2|2|2|1|1|1|1|1,426330474570,0,1,2,2,0
14,6|5|2|2|2|2|2|1|1|1|1|1|1|1,283549593600,5,1,19,19,1
14,6|5|2|2|2|2|1|1|1|1|1|1|1|1|1,140548508100,0,1,4,4,0
14,6|5|2|2|2|1|1|1|1|1|1|1|1|1|1|1,51529420800,5|7,2,19,20,1
14,6|5|2|2|1|1|1|1|1|1|1|1|1|1|1|1|1,13415993955,0,1,0,0,0
14,6|5|2|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1,2253588480,5,1,17,17,1
14,6|5|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1,187899075,0,1,0,0,0
14,6|4|4|4|4|4|2,913565302650,0,1,2,2,0
14,6|4|4|4|4|4|1|1,1236826871280,0|4,2,8,10,0
14,6|4|4|4|4|3|3,1118651391000,0|2,2,6,11,0
14,6|4|4|4|4|3|2|1,5140059724800,5,1,15,15,1
14,6|4|4|4|4|3|1|1|1,4176298526400,0|2|4|6,4,12,19,0
14,6|4|4|4|4|2|2|2,2760774266250,0,1,2,2,0
14,6|4|4|4|4|2|2|1|1,5766139442700,0|2,2,4,8,0
14,6|4|4|4|4|2|1|1|1|1,4385113452720,0|2,2,8,13,0
14,6|4|4|4|4|1|1|1|1|1|1,1475759335050,0,1,2,2,0
14,6|4|4|4|3|3|3|1,3373164194400,0|2|4|6,4,10,17,0
14,6|4|4|4|3|3|2|2,4809882277200,0|4,2,8,10,0
14,6|4|4|4|3|3|2|1|1,9491587560000,0|2|4|6,4,12,27,0
14,6|4|4|4|3|3|1|1|1|1,5846817936960,0|2|4|6,4,12,19,0
14,6|4|4|4|3|2|2|2|1,8352597052800,3,1,11,11,1
14,6|4|4|4|3|2|2|1|1|1,10464475284900,0|2,2,4,8,0
14,6|4|4|4|3|2|1|1|1|1|1,6746328388800,3,1,9,9,1
14,6|4|4|4|3|1|1|1|1|1|1|1,2182635655200,0|4,2,10,12,0
14,6|4|4|4|2|2|2|2|2,2248776129600,0|2|4|6,4,12,25,0
14,6|4|4|4|2|2|2|2|1|1,5220373158000,0|2,2,8,12,0
14,6|4|4|4|2|2|2|1|1|1|1,5133671156250,0|2,2,2,6,0
14,6|4|4|4|2|2|1|1|1|1|1|1,3118050936000,0|2|4|6,4,12,19,0
14,6|4|4|4|2|1|1|1|1|1|1|1|1,1177930353600,0|2|4|6,4,12,19,0
14,6|4|4|4|1|1|1|1|1|1|1|1|1|1,226674097650,0|2,2,2,6,0
14,6|4|4|3|3|3|3|2,2473653742560,0|4,2,10,12,0
14,6|4|4|3|3|3|3|1|1,3953924189280,0|2|4|6,4,10,17,0
14,6|4|4|3|3|3|2|2|1,7308522421200,0|4,2,8,10,0
14,6|4|4|3|3|3|2|1|1|1,8504462453760,5,1,15,15,1
14,6|4|4|3|3|3|1|1|1|1|1,4328894049480,0|4,2,6,8,0
14,6|4|4|3|3|2|2|2|2,3903232853520,0|4,2,8,10,0
14,6|4|4|3|3|2|2|2|1|1,8952939965970,0,1,2,2,0
14,6|4|4|3|3|2|2|1|1|1|1,8538321867075,0,1,0,0,0
14,6|4|4|3|3|2|1|1|1|1|1|1,4821640583760,0|4,2,8,10,0
14,6|4|4|3|3|1|1|1|1|1|1|1|1,1461704484240,0|4,2,8,10,0
14,6|4|4|3|2|2|2|2|2|1,4112047779840,5,1,19,19,1
14,6|4|4|3|2|2|2|2|1|1|1,5797625959125,0,1,0,0,0
14,6|4|4|3|2|2|2|1|1|1|1|1,4770949248000,5,1,15,15,1
14,6|4|4|3|2|2|1|1|1|1|1|1|1,2625101930880,0|2|4|6,4,14,25,0
14,6|4|4|3|2|1|1|1|1|1|1|1|1|1,946853107200,5,1,13,13,1
14,6|4|4|3|1|1|1|1|1|1|1|1|1|1|1,186551570205,0,1,0,0,0
14,6|4|4|2|2|2|2|2|2|2,683394304320,0|2|4|6,4,12,23,0
14,6|4|4|2|2|2|2|2|2|1|1,1664959249800,0|4,2,6,8,0
14,6|4|4|2|2|2|2|2|1|1|1|1,1818863046000,0|4,2,8,10,0
14,6|4|4|2|2|2|2|1|1|1|1|1|1,1328822258400,0|2|4|6,4,10,17,0
14,6|4|4|2|2|2|1|1|1|1|1|1|1|1,692386334640,0|2|4|6,4,8,15,0
14,6|4|4|2|2|1|1|1|1|1|1|1|1|1|1,254640826440,0|4,2,6,8,0
14,6|4|4|2|1|1|1|1|1|1|1|1|1|1|1|1,61416154800,0|4,2,8,10,0
14,6|4|4|1|1|1|1|1|1|1|1|1|1|1|1|1|1,7685496000,0|2|4|6,4,12,21,0
14,6|4|3|3|3|3|3|3,421645524300,0,1,4,4,0
14,6|4|3|3|3|3|3|2|1,2386456300800,3,1,13,13,1
14,6|4|3|3|3|3|3|1|1|1,2192556726360,0|2,2,6,11,0
14,6|4|3|3|3|3|2|2|2,2007835830000,0|4,2,8,10,0
14,6|4|3|3|3|3|2|2|1|1,4466319257400,0,1,6,6,0
14,6|4|3|3|3|3|2|1|1|1|1,3912998236875,0,1,0,0,0
14,6|4|3|3|3|3|1|1|1|1|1|1,1719652334400,0|4,2,12,14,0
14,6|4|3|3|3|2|2|2|2|1,3246670537110,0,1,2,2,0
14,6|4|3|3|3|2|2|2|1|1|1,4497552259200,3|5,2,11,12,1
14,6|4|3|3|3|2|2|1|1|1|1|1,3561439067550,0,1,2,2,0
14,6|4|3|3|3|2|1|1|1|1|1|1|1,1799020903680,3,1,13,13,1
14,6|4|3|3|3|1|1|1|1|1|1|1|1|1,508563680625,0,1,0,0,0
14,6|4|3|3|2|2|2|2|2|2,1044074631600,0|2,2,8,12,0
14,6|4|3|3|2|2|2|2|2|1|1,2533348246275,0,1,0,0,0
14,6|4|3|3|2|2|2|2|1|1|1|1,2741792625000,0,1,6,6,0
14,6|4|3|3|2|2|2|1|1|1|1|1|1,1967679113400,0|2,2,6,11,0
14,6|4|3|3|2|2|1|1|1|1|1|1|1|1,990482021100,0|2,2,4,9,0
14,6|4|3|3|2|1|1|1|1|1|1|1|1|1|1,337788851400,0,1,6,6,0
14,6|4|3|3|1|1|1|1|1|1|1|1|1|1|1|1,65254664475,0,1,0,0,0
14,6|4|3|2|2|2|2|2|2|2|1,730122120000,3,1,9,9,1
14,6|4|3|2|2|2|2|2|2|1|1|1,1091317827600,0|4,2,8,10,0
14,6|4|3|2|2|2|2|2|1|1|1|1|1,999456057600,3,1,13,13,1
14,6|4|3|2|2|2|2|1|1|1|1|1|1|1,655668877500,0|2,2,4,8,0
14,6|4|3|2|2|2|1|1|1|1|1|1|1|1|1,317474277120,3,1,13,13,1
14,6|4|3|2|2|1|1|1|1|1|1|1|1|1|1|1,111546435000,0|4,2,6,8,0
14,6|4|3|2|1|1|1|1|1|1|1|1|1|1|1|1|1,26582774400,3,1,11,11,1
14,6|4|3|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1,3491888400,0|2,2,8,12,0
14,6|4|2|2|2|2|2|2|2|2|2,77301679455,0,1,0,0,0
14,6|4|2|2|2|2|2|2|2|2|1|1,193819813200,0|4,2,8,10,0
14,6|4|2|2|2|2|2|2|2|1|1|1|1,224877612960,0|4,2,10,12,0
14,6|4|2|2|2|2|2|2|1|1|1|1|1|1,181233602550,0,1,2,2,0
14,6|4|2|2|2|2|2|1|1|1|1|1|1|1|1,109582740540,0,1,4,4,0
14,6|4|2|2|2|2|1|1|1|1|1|1|1|1|1|1,50482729440,0|4,2,10,12,0
14,6|4|2|2|2|1|1|1|1|1|1|1|1|1|1|1|1,17484503400,0|4,2,6,8,0
14,6|4|2|2|1|1|1|1|1|1|1|1|1|1|1|1|1|1,4367428065,0,1,0,0,0
14,6|4|2|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1,717084225,0,1,0,0,0
14,6|4|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1,60127704,0|4,2,6,8,0
14,6|3|3|3|3|3|3|3|1,223730278200,0|2,2,6,10,0
14,6|3|3|3|3|3|3|2|2,353379106080,0|2|4|6,4,10,17,0
14,6|3|3|3|3|3|3|2|1|1,730852242120,0|2,2,6,11,0
14,6|3|3|3|3|3|3|1|1|1|1,498308346900,0|2,2,4,9,0
14,6|3|3|3|3|3|2|2|2|1,799564846080,5,1,15,15,1
14,6|3|3|3|3|3|2|2|1|1|1,1065826186425,0,1,0,0,0
14,6|3|3|3|3|3|2|1|1|1|1|1,769634611200,5,1,19,19,1
14,6|3|3|3|3|3|1|1|1|1|1|1|1,299836817280,0|2|4|6,4,14,25,0
14,6|3|3|3|3|2|2|2|2|2,365426121060,0|2,2,4,8,0
14,6|3|3|3|3|2|2|2|2|1|1,878428175625,0,1,0,0,0
14,6|3|3|3|3|2|2|2|1|1|1|1,930100421250,0,1,2,2,0
14,6|3|3|3|3|2|2|1|1|1|1|1|1,638856855000,0|2,2,6,11,0
14,6|3|3|3|3|2|1|1|1|1|1|1|1|1,292932680040,0|2,2,6,11,0
14,6|3|3|3|3|1|1|1|1|1|1|1|1|1|1,77301679455,0,1,0,0,0
14,6|3|3|3|2|2|2|2|2|2|1,391527986850,0|2,2,2,6,0
14,6|3|3|3|2|2|2|2|2|1|1|1,581454720000,5,1,15,15,1
14,6|3|3|3|2|2|2|2|1|1|1|1|1,525861765000,0|2,2,6,11,0
14,6|3|3|3|2|2|2|1|1|1|1|1|1|1,337283481600,5|7|9|11,4,25,29,1
14,6|3|3|3|2|2|1|1|1|1|1|1|1|1|1,156611194740,0|2,2,4,9,0
14,6|3|3|3|2|1|1|1|1|1|1|1|1|1|1|1,50392742400,5,1,13,13,1
14,6|3|3|3|1|1|1|1|1|1|1|1|1|1|1|1|1,9394953750,0|2,2,2,6,0
14,6|3|3|2|2|2|2|2|2|2|2,83051391150,0|2,2,2,6,0
14,6|3|3|2|2|2|2|2|2|2|1|1,207870062400,0|2|4|6,4,12,23,0
14,6|3|3|2|2|2|2|2|2|1|1|1|1,240253860000,0|2|4|6,4,10,17,0
14,6|3|3|2|2|2|2|2|1|1|1|1|1|1,192329537400,0|2,2,6,10,0
14,6|3|3|2|2|2|2|1|1|1|1|1|1|1|1,114994233900,0|2,2,4,8,0
14,6|3|3|2|2|2|1|1|1|1|1|1|1|1|1|1,51967515600,0|2|4|6,4,8,15,0
14,6|3|3|2|2|1|1|1|1|1|1|1|1|1|1|1|1,17370225600,0|2|4|6,4,12,21,0
14,6|3|3|2|1|1|1|1|1|1|1|1|1|1|1|1|1|1,4020266250,0|2,2,2,6,0
14,6|3|3|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1,528377850,0|2,2,2,6,0
14,6|3|2|2|2|2|2|2|2|2|2|1,38481730560,5,1,15,15,1
14,6|3|2|2|2|2|2|2|2|2|1|1|1,59661407520,0|2|4|6,4,10,17,0
14,6|3|2|2|2|2|2|2|2|1|1|1|1|1,58267883520,5,1,17,17,1
14,6|3|2|2|2|2|2|2|1|1|1|1|1|1|1,42164552430,0,1,2,2,0
14,6|3|2|2|2|2|2|1|1|1|1|1|1|1|1|1,23560243200,5,1,17,17,1
14,6|3|2|2|2|2|1|1|1|1|1|1|1|1|1|1|1,10221709680,0|2|4|6,4,8,15,0
14,6|3|2|2|2|1|1|1|1|1|1|1|1|1|1|1|1|1,3390266880,5,1,13,13,1
14,6|3|2|2|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1,826755930,0,1,2,2,0
14,6|3|2|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1,136401408,5,1,13,13,1
14,6|3|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1,12171600,0|2|4|6,4,8,15,0
14,6|2|2|2|2|2|2|2|2|2|2|2,2442687975,0,1,0,0,0
14,6|2|2|2|2|2|2|2|2|2|2|1|1,6246600360,0|2,2,6,11,0
14,6|2|2|2|2|2|2|2|2|2|1|1|1|1,7548255000,0|2,2,6,10,0
14,6|2|2|2|2|2|2|2|2|1|1|1|1|1|1,6486854220,0,1,4,4,0
14,6|2|2|2|2|2|2|2|1|1|1|1|1|1|1|1,4302505350,0,1,2,2,0
14,6|2|2|2|2|2|2|1|1|1|1|1|1|1|1|1|1,2254788900,0|2,2,4,8,0
14,6|2|2|2|2|2|1|1|1|1|1|1|1|1|1|1|1|1,934593660,0|2,2,4,9,0
14,6|2|2|2|2|1|1|1|1|1|1|1|1|1|1|1|1|1|1,302176875,0,1,0,0,0
14,6|2|2|2|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1,73972899,0,1,0,0,0
14,6|2|2|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1,12978900,0|2,2,4,9,0
14,6|2|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1,1465100,0|2,2,4,8,0
14,6|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1,80730,0,1,2,2,0
14,5|5|5|5|5|3,191413682460,0|2,2,4,8,0
14,5|5|5|5|5|2|1,556839803520,3,1,11,11,1
14,5|5|5|5|5|1|1|1,365426121060,0,1,4,4,0
14,5|5|5|5|4|4,205086088350,0,1,2,2,0
14,5|5|5|5|4|3|1,1522608837750,0,1,2,2,0
14,5|5|5|5|4|2|2,1461704484240,0|4,2,8,10,0
14,5|5|5|5|4|2|1|1,2610186579000,0,1,6,6,0
14,5|5|5|5|4|1|1|1|1,1264936572900,0,1,4,4,0
14,5|5|5|5|3|3|2,1644417544770,0,1,2,2,0
14,5|5|5|5|3|3|1|1,2436174140400,0|4,2,8,10,0
14,5|5|5|5|3|2|2|1,3654261210600,0,1,6,6,0
14,5|5|5|5|3|2|1|1|1,3855044793600,3,1,13,13,1
14,5|5|5|5|3|1|1|1|1|1,1626347022300,0,1,4,4,0
14,5|5|5|5|2|2|2|2,1085204844360,0,1,6,6,0
14,5|5|5|5|2|2|2|1|1,2361214936080,0|2,2,8,12,0
14,5|5|5|5|2|2|1|1|1|1,2007835830000,0|2,2,8,13,0
14,5|5|5|5|2|1|1|1|1|1|1,927620153460,0,1,4,4,0
14,5|5|5|5|1|1|1|1|1|1|1|1,198775747170,0,1,2,2,0
14,5|5|5|4|4|4|1,795485433600,3|5,2,13,14,1
14,5|5|5|4|4|3|2,2436174140400,0|4,2,8,10,0
14,5|5|5|4|4|3|1|1,3523751881650,0,1,2,2,0
14,5|5|5|4|4|2|2|1,4385113452720,0|4,2,8,10,0
14,5|5|5|4|4|2|1|1|1,4497552259200,3,1,11,11,1
14,5|5|5|4|4|1|1|1|1|1,1766895530400,0|4,2,10,12,0
14,5|5|5|4|3|3|3,1299292874880,3,1,11,11,1
14,5|5|5|4|3|3|2|1,6394957118550,0,1,2,2,0
14,5|5|5|4|3|3|1|1|1,5354228880000,3,1,11,11,1
14,5|5|5|4|3|2|2|2,4252231226880,3|5,2,15,16,1
14,5|5|5|4|3|2|2|1|1,8995104518400,3,1,13,13,1
14,5|5|5|4|3|2|1|1|1|1,7067582121600,3,1,11,11,1
14,5|5|5|4|3|1|1|1|1|1|1,2570029862400,3|5,2,15,16,1
14,5|5|5|4|2|2|2|2|1,3816104947200,3,1,15,15,1
14,5|5|5|4|2|2|2|1|1|1,4947307485120,0|2|4|6,4,12,23,0
14,5|5|5|4|2|2|1|1|1|1|1,3469540314240,3,1,11,11,1
14,5|5|5|4|2|1|1|1|1|1|1|1,1435602618450,0,1,2,2,0
14,5|5|5|4|1|1|1|1|1|1|1|1|1,291018087360,3,1,9,9,1
14,5|5|5|3|3|3|3|1,1827130605300,0,1,4,4,0
14,5|5|5|3|3|3|2|2,2657644516800,0|2|4|6,4,12,16,0
14,5|5|5|3|3|3|2|1|1,5270569053750,0,1,2,2,0
14,5|5|5|3|3|3|1|1|1|1,3286636031250,0,1,2,2,0
14,5|5|5|3|3|2|2|2|1,4906420646400,3|5,2,15,16,1
14,5|5|5|3|3|2|2|1|1|1,6184134356400,0|4,2,8,10,0
14,5|5|5|3|3|2|1|1|1|1|1,4038618355200,3|5,2,15,16,1
14,5|5|5|3|3|1|1|1|1|1|1|1,1342381669200,0|2|4|6,4,8,12,0
14,5|5|5|3|2|2|2|2|2,1609919274600,0,1,6,6,0
14,5|5|5|3|2|2|2|2|1|1,3747960216000,0|4,2,12,14,0
14,5|5|5|3|2|2|2|1|1|1|1,3710480613840,0|4,2,8,10,0
14,5|5|5|3|2|2|1|1|1|1|1|1,2283913256625,0,1,0,0,0
14,5|5|5|3|2|1|1|1|1|1|1|1|1,886695734925,0,1,0,0,0
14,5|5|5|3|1|1|1|1|1|1|1|1|1|1,181886304600,0|4,2,6,8,0
14,5|5|5|2|2|2|2|2|2|1,843291048600,0,1,6,6,0
14,5|5|5|2|2|2|2|2|1|1|1,1199347269120,3|5,2,15,16,1
14,5|5|5|2|2|2|2|1|1|1|1|1,1004921832915,0,1,0,0,0
14,5|5|5|2|2|2|1|1|1|1|1|1|1,573217444800,3,1,9,9,1
14,5|5|5|2|2|1|1|1|1|1|1|1|1|1,223913064375,0,1,0,0,0
14,5|5|5|2|1|1|1|1|1|1|1|1|1|1|1,55697241600,3|5,2,15,16,1
14,5|5|5|1|1|1|1|1|1|1|1|1|1|1|1|1,6904137240,0,1,6,6,0
14,5|5|4|4|4|4|2,805429001520,0|4,2,8,10,0
14,5|5|4|4|4|4|1|1,1087577741250,0,1,2,2,0
14,5|5|4|4|4|3|3,974469656160,0|2|4|6,4,10,17,0
14,5|5|4|4|4|3|2|1,4454718428160,5,1,15,15,1
14,5|5|4|4|4|3|1|1|1,3607411707900,0|2,2,4,8,0
14,5|5|4|4|4|2|2|2,2372896890000,0|4,2,8,10,0
14,5|5|4|4|4|2|2|1|1,4947307485120,0|2|4|6,4,12,19,0
14,5|5|4|4|4|2|1|1|1|1,3747960216000,0|2|4|6,4,12,21,0
14,5|5|4|4|4|1|1|1|1|1|1,1252889557920,0|4,2,10,12,0
14,5|5|4|4|3|3|3|1,2842203163800,0|2,2,6,11,0
14,5|5|4|4|3|3|2|2,4036297609890,0,1,2,2,0
14,5|5|4|4|3|3|2|1|1,7951029886800,0|2,2,8,13,0
14,5|5|4|4|3|3|1|1|1|1,4879041066900,0|2,2,4,8,0
14,5|5|4|4|3|2|2|2|1,6939080628480,3,1,13,13,1
14,5|5|4|4|3|2|2|1|1|1,8673850785600,0|2|4|6,4,12,19,0
14,5|5|4|4|3|2|1|1|1|1|1,5568398035200,3,1,13,13,1
14,5|5|4|4|3|1|1|1|1|1|1|1,1788981724530,0,1,2,2,0
14,5|5|4|4|2|2|2|2|2,1836500505840,0|2,2,8,12,0
14,5|5|4|4|2|2|2|2|1|1,4258072203840,0|2|4|6,4,12,21,0
14,5|5|4|4|2|2|2|1|1|1|1,4176298526400,0|2|4|6,4,12,19,0
14,5|5|4|4|2|2|1|1|1|1|1|1,2525188195530,0|2,2,2,6,0
14,5|5|4|4|2|1|1|1|1|1|1|1|1,947107971810,0|2,2,2,6,0
14,5|5|4|4|1|1|1|1|1|1|1|1|1|1,180154054080,0|2|4|6,4,12,19,0
14,5|5|4|3|3|3|3|2,1937865793500,0,1,4,4,0
14,5|5|4|3|3|3|3|1|1,3092067178200,0|2,2,6,11,0
14,5|5|4|3|3|3|2|2|1,5692214578050,0,1,2,2,0
14,5|5|4|3|3|3|2|1|1|1,6608648217600,5,1,15,15,1
14,5|5|4|3|3|3|1|1|1|1|1,3349739443050,0,1,2,2,0
14,5|5|4|3|3|2|2|2|2,3011753745000,0,1,6,6,0
14,5|5|4|3|3|2|2|2|1|1,6899654034000,0|4,2,8,10,0
14,5|5|4|3|3|2|2|1|1|1|1,6562754827200,0|4,2,12,14,0
14,5|5|4|3|3|2|1|1|1|1|1|1,3689398337625,0,1,0,0,0
14,5|5|4|3|3|1|1|1|1|1|1|1|1,1110426013125,0,1,0,0,0
14,5|5|4|3|2|2|2|2|2|1,3115187712000,5,1,19,19,1
14,5|5|4|3|2|2|2|2|1|1|1,4385113452720,0|4,2,8,10,0
14,5|5|4|3|2|2|2|1|1|1|1|1,3598041807360,5,1,13,13,1
14,5|5|4|3|2|2|1|1|1|1|1|1|1,1970434966500,0|2,2,4,8,0
14,5|5|4|3|2|1|1|1|1|1|1|1|1|1,705498393600,5,1,15,15,1
14,5|5|4|3|1|1|1|1|1|1|1|1|1|1|1,137378241000,0|4,2,6,8,0
14,5|5|4|2|2|2|2|2|2|2,500414468400,0|2,2,8,12,0
14,5|5|4|2|2|2|2|2|2|1|1,1218087070200,0,1,6,6,0
14,5|5|4|2|2|2|2|2|1|1|1|1,1328183401545,0,1,0,0,0
14,5|5|4|2|2|2|2|1|1|1|1|1|1,967304438100,0|2,2,4,9,0
14,5|5|4|2|2|2|1|1|1|1|1|1|1|1,501565264200,0|2,2,6,11,0
14,5|5|4|2|2|1|1|1|1|1|1|1|1|1|1,183082925025,0,1,0,0,0
14,5|5|4|2|1|1|1|1|1|1|1|1|1|1|1|1,43637794200,0,1,6,6,0
14,5|5|4|1|1|1|1|1|1|1|1|1|1|1|1|1|1,5354228880,0|2,2,8,12,0
14,5|5|3|3|3|3|3|3,265764451680,0|4,2,10,12,0
14,5|5|3|3|3|3|3|2|1,1499184086400,3,1,11,11,1
14,5|5|3|3|3|3|3|1|1|1,1374252079200,0|2|4|6,4,10,17,0
14,5|5|3|3|3|3|2|2|2,1254897393750,0,1,2,2,0
14,5|5|3|3|3|3|2|2|1|1,2788023466800,0|4,2,8,10,0
14,5|5|3|3|3|3|2|1|1|1|1,2436174140400,0|4,2,8,10,0
14,5|5|3|3|3|3|1|1|1|1|1|1,1065826186425,0,1,0,0,0
14,5|5|3|3|3|2|2|2|2|1,2007835830000,0|4,2,8,10,0
14,5|5|3|3|3|2|2|2|1|1|1,2776967331840,3|5|11|13,4,25,34,1
14,5|5|3|3|3|2|2|1|1|1|1|1,2192556726360,0|4,2,6,8,0
14,5|5|3|3|3|2|1|1|1|1|1|1|1,1102341240000,3,1,9,9,1
14,5|5|3|3|3|1|1|1|1|1|1|1|1|1,309330450000,0|4,2,8,10,0
14,5|5|3|3|2|2|2|2|2|2,634270190400,0|2|4|6,4,12,21,0
14,5|5|3|3|2|2|2|2|2|1|1,1537637184720,0|4,2,8,10,0
14,5|5|3|3|2|2|2|2|1|1|1|1,1661027823000,0|4,2,6,8,0
14,5|5|3|3|2|2|2|1|1|1|1|1|1,1188323856720,0|2|4|6,4,8,15,0
14,5|5|3|3|2|2|1|1|1|1|1|1|1|1,595264269600,0|2|4|6,4,10,17,0
14,5|5|3|3|2|1|1|1|1|1|1|1|1|1|1,201488086800,0|4,2,8,10,0
14,5|5|3|3|1|1|1|1|1|1|1|1|1|1|1|1,38465907480,0|4,2,6,8,0
14,5|5|3|2|2|2|2|2|2|2|1,428338310400,3,1,13,13,1
14,5|5|3|2|2|2|2|2|2|1|1|1,639495711855,0,1,0,0,0
14,5|5|3|2|2|2|2|2|1|1|1|1|1,584441282880,3,1,9,9,1
14,5|5|3|2|2|2|2|1|1|1|1|1|1|1,382144963200,0|2|4|6,4,14,23,0
14,5|5|3|2|2|2|1|1|1|1|1|1|1|1|1,184110326400,3,1,11,11,1
14,5|5|3|2|2|1|1|1|1|1|1|1|1|1|1|1,64197908775,0,1,0,0,0
14,5|5|3|2|1|1|1|1|1|1|1|1|1|1|1|1|1,15117822720,3,1,13,13,1
14,5|5|3|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1,1946992320,0|2|4|6,4,12,25,0
14,5|5|2|2|2|2|2|2|2|2|2,42068941200,0|4,2,8,10,0
14,5|5|2|2|2|2|2|2|2|2|1|1,105411381075,0,1,0,0,0
14,5|5|2|2|2|2|2|2|2|1|1|1|1,122134398750,0,1,2,2,0
14,5|5|2|2|2|2|2|2|1|1|1|1|1|1,98208583200,0|4,2,10,12,0
14,5|5|2|2|2|2|2|1|1|1|1|1|1|1|1,59178319200,0|4,2,10,12,0
14,5|5|2|2|2|2|1|1|1|1|1|1|1|1|1|1,27123396300,0,1,4,4,0
14,5|5|2|2|2|1|1|1|1|1|1|1|1|1|1|1|1,9322094925,0,1,0,0,0
14,5|5|2|2|1|1|1|1|1|1|1|1|1|1|1|1|1|1,2300805000,0|4,2,6,8,0
